csv,http://dbpedia.org/ontology/agent,http://dbpedia.org/ontology/airport,http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/architecturalstructure,http://dbpedia.org/ontology/baseballplayer,http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/colour,http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/currency,http://dbpedia.org/ontology/device,http://dbpedia.org/ontology/informationappliance,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/musicgenre,http://dbpedia.org/ontology/officeholder,http://dbpedia.org/ontology/organisation,http://dbpedia.org/ontology/person,http://dbpedia.org/ontology/personfunction,http://dbpedia.org/ontology/politicalparty,http://dbpedia.org/ontology/populatedplace,http://dbpedia.org/ontology/royalty,http://dbpedia.org/ontology/settlement,http://dbpedia.org/ontology/soccerclub,http://dbpedia.org/ontology/software,http://dbpedia.org/ontology/venue,http://dbpedia.org/ontology/year,position,text
TOUGH_T2D_POL_24036779_0_5608105867560183058___country_governments,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Albania"";""Algeria"";""Angola"";""Argentina"";""Australia"";""Austria"";""Bahamas"";""Bangladesh"";""Belgium"";""Belize"";""Bhutan"";""Bolivia"";""Bosnia and Herzegovina"";""Brazil"";""Bulgaria"";""Burma"";""Canada"";""Chile"";""China, People's Republic of"";""Croatia"";""Cuba"";""Cyprus"";""Denmark"";""Djibouti"";""Ecuador"";""Egypt"";""El Salvador"";""Finland"";""France"";""Gambia, The"";""Germany"";""Greece"";""Grenada"";""Hungary"";""India"";""Indonesia"";""Iran"";""Israel"";""Jamaica"";""Japan"";""Jordan"";""Korea, North"";""Korea, South"";""Kuwait"";""Lebanon"";""Libya"";""Lithuania"";""Luxembourg"";""Macedonia, Republic of"";""Malaysia"";""Maldives"";""Malta"";""Mexico"";""Moldova"";""Nepal"";""Netherlands"";""New Zealand"";""Norway"";""Pakistan"";""Philippines"";""Poland"";""Qatar"";""Romania"";""Russia"";""Rwanda"";""Saudi Arabia"";""Seychelles"";""Singapore"";""Slovenia"";""South Africa"";""Spain"";""Swaziland"";""Switzerland"";""Syria"";""Taiwan (Republic of China) [102]"";""Thailand"";""Tonga"";""Trinidad and Tobago"";""Turkey"";""United Kingdom"";""United States"";""Vanuatu"";""Venezuela"""
TOUGH_T2D_POL_24036779_0_5608105867560183058___country_governments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,"""Parliamentary Democracy"";""Republic"";""Republic; Multiparty Presidential Regime"";""Republic"";""Federal Parliamentary Democracy"";""Federal Republic"";""Constitutional Monarchy with a parliamentary system of government"";""Parliamentary Democracy"";""Federal Parliamentary Democracy under Constitutional Monarchy"";""Parliamentary Democracy"";""Constitutional Monarchy"";""Republic"";""Emerging Federal Democratic Republic"";""Federal Republic"";""Parliamentary Democracy"";""Military Junta"";""Federal Parliamentary Democracy"";""republic"";""Communist State"";""presidential/parliamentary democracy"";""Communist state"";""republic[71]"";""constitutional monarchy"";""republic"";""republic"";""republic"";""republic"";""republic"";""republic"";""republic"";""federal parliamentary republic"";""parliamentary republic"";""parliamentary democracy"";""parliamentary democracy"";""federal republic"";""republic"";""theocratic republic"";""parliamentary democracy"";""constitutional parliamentary democracy"";""constitutional monarchy with a parliamentary government"";""constitutional monarchy"";""Communist state one-man dictatorship[85]"";""republic"";""constitutional emirate"";""Sources differ[89]"";""Caretaker government as of October 2011[update][90]"";""parliamentary democracy"";""constitutional monarchy"";""parliamentary democracy"";""constitutional monarchy"";""republic"";""republic"";""federal republic"";""republic"";""democratic republic"";""constitutional monarchy"";""parliamentary democracy"";""constitutional monarchy"";""federal republic"";""republic"";""republic"";""emirate"";""republic"";""federation"";""republic; presidential"";""monarchy"";""republic"";""parliamentary republic"";""parliamentary republic"";""republic"";""parliamentary monarchy"";""monarchy"";""a confederation only in name, legally and structurally a federal republic"";""republic under an authoritarian military-dominated regime"";""multiparty democracy"";""constitutional monarchy"";""constitutional monarchy"";""parliamentary democracy"";""republican parliamentary democracy"";""constitutional monarchy and Commonwealth realm"";""federal republic"";""parliamentary republic"";""federal republic"""
TOUGH_T2D_POL_24036779_0_5608105867560183058___country_governments_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""Albaniia"";""Algeriaa"";""Angolaa"";""Argentinaa"";""Australiaa"";""Austriaaa"";""Bahaamass"";""Bangladeshh"";""Belgium"";""Beliizee"";""Bhutann"";""Boliviaa"";""Bosnia  and Herzegovinaa"";""Brazilll"";""Bulgaria"";""Burmma"";""Canadaa"";""Chile"";""CChina, People's Republic off"";""Croatia"";""Cubaaa"";""Cyprusss"";""Denmark"";""Djiiboutii"";""Ecuadorr"";""Egypt"";""El Salvadorrr"";""Finland"";""Fraancee"";""Gambia, Thee"";""Germany"";""Greecee"";""Grenadaaa"";""Hungaryy"";""IInddia"";""Indoonesia"";""Iraaan"";""Israell"";""Jamaicaa"";""Jaapann"";""Jordan"";""Korea, Northhh"";""Korea, Southh"";""Kuwait"";""Lebanonn"";""Libyaa"";""Lithuaniaaa"";""LLuxembourgg"";""Maceedonia, Republic of"";""Maalaysia"";""Maaldivess"";""Malta"";""Mexicoo"";""Moldovaa"";""Nepall"";""Netherlandsss"";""Neew Zealand"";""NNorway"";""PPakistann"";""PPhilippiness"";""Polandd"";""Qatarr"";""Romania"";""Russiaa"";""Rwandaa"";""Saudi Arabbia"";""Seychelless"";""Singaporeee"";""Slovenia"";""South Africaa"";""Spainnn"";""Swazilandd"";""Switzerlanddd"";""Syriaa"";""Taiwan (Republic of China) [102]]"";""Thailandd"";""TTongga"";""Trinidad and Tobaggoo"";""Turrkkey"";""United Kingdom"";""United States"";""VVanuatuu"";""Venezuelaa"""
TOUGH_T2D_POL_24036779_0_5608105867560183058___country_governments_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,"""Parliamentary Democracy"";""Republic"";""Republic; Multiparty Presidential Regime"";""Republic"";""Federal Parliamentary Democracy"";""Federal Republic"";""Constitutional Monarchy with a parliamentary system of government"";""Parliamentary Democracy"";""Federal Parliamentary Democracy under Constitutional Monarchy"";""Parliamentary Democracy"";""Constitutional Monarchy"";""Republic"";""Emerging Federal Democratic Republic"";""Federal Republic"";""Parliamentary Democracy"";""Military Junta"";""Federal Parliamentary Democracy"";""republic"";""Communist State"";""presidential/parliamentary democracy"";""Communist state"";""republic[71]"";""constitutional monarchy"";""republic"";""republic"";""republic"";""republic"";""republic"";""republic"";""republic"";""federal parliamentary republic"";""parliamentary republic"";""parliamentary democracy"";""parliamentary democracy"";""federal republic"";""republic"";""theocratic republic"";""parliamentary democracy"";""constitutional parliamentary democracy"";""constitutional monarchy with a parliamentary government"";""constitutional monarchy"";""Communist state one-man dictatorship[85]"";""republic"";""constitutional emirate"";""Sources differ[89]"";""Caretaker government as of October 2011[update][90]"";""parliamentary democracy"";""constitutional monarchy"";""parliamentary democracy"";""constitutional monarchy"";""republic"";""republic"";""federal republic"";""republic"";""democratic republic"";""constitutional monarchy"";""parliamentary democracy"";""constitutional monarchy"";""federal republic"";""republic"";""republic"";""emirate"";""republic"";""federation"";""republic; presidential"";""monarchy"";""republic"";""parliamentary republic"";""parliamentary republic"";""republic"";""parliamentary monarchy"";""monarchy"";""a confederation only in name, legally and structurally a federal republic"";""republic under an authoritarian military-dominated regime"";""multiparty democracy"";""constitutional monarchy"";""constitutional monarchy"";""parliamentary democracy"";""republican parliamentary democracy"";""constitutional monarchy and Commonwealth realm"";""federal republic"";""parliamentary republic"";""federal republic"""
TOUGH_T2D_SPO_45073662_0_3179937335063201739___baseball_players,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Hank Aaron"";""Stan Musial"";""Willie Mays"";""Barry Bonds"";""Ty Cobb"";""Babe Ruth"";""Pete Rose"";""Carl Yastrzemski"";""Eddie Murray"";""Rafael Palmeiro"";""Frank Robinson"";""Ken Griffey Jr."";""Dave Winfield"";""Alex Rodriguez (172)"";""Cal Ripken Jr."";""Tris Speaker"";""Lou Gehrig"";""George Brett"";""Mel Ott"";""Jimmie Foxx"";""Ted Williams"";""Honus Wagner"";""Paul Molitor"";""Al Kaline"";""Reggie Jackson"";""Manny Ram?rez"";""Andre Dawson"""
TOUGH_T2D_SPO_45073662_0_3179937335063201739___baseball_players_NOISE2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Hank Aaronn"";""Stan Musial"";""Willie Mays"";""Barry Bondss"";""Ty Cobbb"";""Baabe Ruth"";""Pete Rosee"";""Carl Yastrzemski"";""Eddie Murray"";""Rafael Palmeirro"";""Frank  Robinson"";""Ken Griffey Jr."";""Dave Winfield"";""Alex Rodriguez (172))"";""Cal Ripken Jr."";""Tris Speakeer"";""Lou Gehrig"";""Georgge Brett"";""Mel Ottt"";""Jimmie FFoxx"";""Ted Williamss"";""Hoonus Wagner"";""Paul Molitor"";""Al Kalinee"";""Reggie  Jackson"";""Manny Ram?rez"";""Andre Dawsonn"""
TOUGH_WEB_HOMO_music_artists,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""The King of Rock 'n' Roll"";""Chairman of the Board"";""Piano Man"";""The King of the Blues"";""The Boss"";""The Fab Four"";""The Man in Black"";""The Prince of Darkness"";""The Oz"";""The Queen of Soul"";""Satchmo"";""The King of Pop"";""Slowhand"""
TOUGH_WEB_HOMO_music_artists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"""Tupelo"";""Hoboken"";""The Bronx"";""Berclair"";""Long Branch"";""---"";""Kingsland"";""Aston"";""Aston"";""Memphis"";""New Orleans"";""Gary"";""Ripley"""
TOUGH_WEB_HOMO_music_artists_NOISE2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""The  King of Rock 'n' Roll"";""Chairman of the Board"";""Piano Mann"";""The King of the Blues"";""The Boss"";""The Fab Four"";""The Man in Blackk"";""The Prince of Darkness"";""The Oz"";""The Queen of Soul"";""Satchmo"";""The King of Pop"";""Slowhand"""
TOUGH_WEB_HOMO_music_artists_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"""Tupelo"";""Hoboken"";""The Bronx"";""Berclair"";""Long Branch"";""---"";""Kingsland"";""Aston"";""Aston"";""Memphis"";""New Orleans"";""Gary"";""Ripley"""
TOUGH_WEB_HOMO_soccer_players,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"""La Pulga"";""Pinturicchio"";""CR7"";""El Tigre"";""Super Mario"";""Chicharito"";""El Pibe de Oro"";""El Pistolero"";""El Niño"";""Non-Flying Dutchman"";""O'Rey"";""O'Ney"";""Niño maravilla"";""Le petit diable"";""Pocho"";""Matador"""
TOUGH_WEB_HOMO_soccer_players,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"""Barcelona"";""Juventus"";""Juventus"";""Galatasaray"";""Brescia"";""L.A. Galaxy"";""Boca Juniors"";""Barcelona"";""Sagan Tosu"";""Arsenal"";""New York Cosmos"";""PSG"";""Inter"";""Barcelona"";""Hebei China Fortune"";""PSG"""
TOUGH_WEB_HOMO_soccer_players,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Argentina"";""Italy"";""Portugal"";""Colombia"";""Italy"";""Mexico"";""Argentina"";""Uruguay"";""Spain"";""The Netherlands"";""Brasil"";""Brasil"";""Chile"";""France"";""Argentina"";""Uruguay"""
TOUGH_WEB_HOMO_soccer_players_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"""La Pulga"";""Pinturicchio"";""CR7"";""El Tigre"";""Super Mario"";""Chicharito"";""El Pibe de Oro"";""El Pistolero"";""El Niño"";""Non-Flying Dutchman"";""O'Rey"";""O'Ney"";""Niño maravilla"";""Le petit diable"";""Pocho"";""Matador"""
TOUGH_WEB_HOMO_soccer_players_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"""Barcelonaa"";""Juventuss"";""Juventus"";""Galatasaray"";""Bresciia"";""L.A. Galaxyy"";""Boca Juniors"";""Barceloona"";""Sagan  Tosu"";""Arsenal"";""New York Cosmmos"";""PSGG"";""Inter"";""Barcelonaa"";""Hebei China Forrtune"";""PSG"""
TOUGH_WEB_HOMO_soccer_players_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Argentinaaa"";""Italyy"";""Portugalll"";""Colombiaa"";""Italy"";""Mexxicco"";""Argentina"";""Uruguayyy"";""Spainn"";""The Netherlandss"";""Brasill"";""Brrasil"";""Chileee"";""Frannce"";""Argentinaa"";""Urugguayy"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""Arsenal"";""Aston Villa"";""Bournemouth"";""Brighton & Hove Albion"";""Burnley"";""Chelsea"";""Crystal Palace"";""Everton"";""Leicester City"";""Liverpool"";""Manchester City"";""Manchester United"";""Newcastle United"";""Norwich City"";""Sheffield United"";""Southampton"";""Tottenham Hotspur"";""Watford"";""West Ham United"";""Wolverhampton Wanderers"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Unai Emery"";""Dean Smith"";""Eddie Howe"";""Graham Potter"";""Sean Dyche"";""Frank Lampard"";""Roy Hodgson"";""Marco Silva"";""Brendan Rodgers"";""Jürgen Klopp"";""Pep Guardiola"";""Ole Gunnar Solskjær"";""Steve Bruce"";""Daniel Farke"";""Chris Wilder"";""Ralph Hasenhüttl"";""José Mourinho"";""Quique Sánchez Flores"";""Manuel Pellegrini"";""Nuno Espírito Santo"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Pierre-Emerick Aubameyang"";""Jack Grealish"";""Simon Francis"";""Lewis Dunk"";""Ben Mee"";""César Azpilicueta"";""Luka Milivojević"";""Séamus Coleman"";""Wes Morgan"";""Jordan Henderson"";""David Silva"";""Ashley Young"";""Jamaal Lascelles"";""Grant Hanley"";""Billy Sharp"";""Pierre-Emile Højbjerg"";""Hugo Lloris"";""Troy Deeney"";""Mark Noble"";""Conor Coady"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"""Adidas[61]"";""Kappa[64]"";""Umbro[67]"";""Nike[69]"";""Umbro"";""Nike[72]"";""Puma[75]"";""Umbro[77]"";""Adidas[80]"";""New Balance[83]"";""Puma[86]"";""Adidas[90]"";""Puma[93]"";""Erreà[96]"";""Adidas"";""Under Armour[100]"";""Nike[103]"";""Adidas[105]"";""Umbro[108]"";""Adidas[111]"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"""Fly Emirates[62]"";""W88[65]"";""M88"";""American Express[69]"";""LoveBet[71]"";""Yokohama Tyres"";""ManBetX[76]"";""SportPesa[78]"";""King Power[81]"";""Standard Chartered[84]"";""Etihad Airways[87]"";""Chevrolet[91]"";""Fun88[94]"";""Dafabet[97]"";""Union Standard Group[99]"";""LD Sports[101]"";""AIA[104]"";""Sportsbet.io[106]"";""Betway[109]"";""ManBetX[112]"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"""Visit Rwanda[63]"";""BR88[66]"";""M88"";""JD[70]"";""LoveBet"";""Hyundai[74]"";""Dongqiudi"";""Angry Birds[79]"";""Bia Saigon[82]"";""Western Union[85]"";""Nexen Tire[88]"";""Kohler[92]"";""StormGain[95]"";""Best Fiends[98]"";""Union Standard Group[99]"";""Virgin Media[102]"";""None"";""Bitcoin[107]"";""Basset & Gold"";""CoinDeal[113]"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""Arsenal"";""Aston Villa"";""Bournemouth"";""Brighton & Hove Albion"";""Burnley"";""Chelsea"";""Crystal Palace"";""Everton"";""Leicester City"";""Liverpool"";""Manchester City"";""Manchester United"";""Newcastle United"";""Norwich City"";""Sheffield United"";""Southampton"";""Tottenham Hotspur"";""Watford"";""West Ham United"";""Wolverhampton Wanderers"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits_NOISE2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""Unai Emery"";""Dean Smith"";""Eddie Howe"";""Graham Potter"";""Sean Dyche"";""Frank Lampard"";""Roy Hodgson"";""Marco Silva"";""Brendan Rodgers"";""Jürgen Klopp"";""Pep Guardiola"";""Ole Gunnar Solskjær"";""Steve Bruce"";""Daniel Farke"";""Chris Wilder"";""Ralph Hasenhüttl"";""José Mourinho"";""Quique Sánchez Flores"";""Manuel Pellegrini"";""Nuno Espírito Santo"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits_NOISE2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""Pierre-Emerick Aubameyang"";""Jack Grealish"";""Simon Francis"";""Lewis Dunk"";""Ben Mee"";""César Azpilicueta"";""Luka Milivojević"";""Séamus Coleman"";""Wes Morgan"";""Jordan Henderson"";""David Silva"";""Ashley Young"";""Jamaal Lascelles"";""Grant Hanley"";""Billy Sharp"";""Pierre-Emile Højbjerg"";""Hugo Lloris"";""Troy Deeney"";""Mark Noble"";""Conor Coady"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits_NOISE2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"""Adidas[61]"";""Kappa[64]]"";""Umbro[67]]"";""Nike[69]"";""Umbroo"";""Nike[72]]"";""Puma[75]"";""Umbro[77]"";""Adidas[80]"";""New Balance[83]"";""Puma[86]"";""Adidas[90]]"";""Puuma[93]"";""Erreà[96]]"";""Adidas"";""Under Armour[1000]"";""Nike[1003]"";""Adidas[[105]"";""Ummbro[108]"";""Adidas[111]"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits_NOISE2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"""Fly Emirates[62]"";""W88[65]"";""M88"";""American Express[69]"";""LoveBet[71]"";""Yokohama Tyres"";""ManBetX[76]"";""SportPesa[78]"";""King Power[81]"";""Standard Chartered[84]"";""Etihad Airways[87]"";""Chevrolet[91]"";""Fun88[94]"";""Dafabet[97]"";""Union Standard Group[99]"";""LD Sports[101]"";""AIA[104]"";""Sportsbet.io[106]"";""Betway[109]"";""ManBetX[112]"""
TOUGH_WEB_MISC_wiki_2019_20_premier_league_personnel_and_kits_NOISE2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"""Visit Rwanda[63]"";""BR88[66]"";""M88"";""JD[70]"";""LoveBet"";""Hyundai[74]"";""Dongqiudi"";""Angry Birds[79]"";""Bia Saigon[82]"";""Western Union[85]"";""Nexen Tire[88]"";""Kohler[92]"";""StormGain[95]"";""Best Fiends[98]"";""Union Standard Group[99]"";""Virgin Media[102]"";""None"";""Bitcoin[107]"";""Basset & Gold"";""CoinDeal[113]"""
TOUGH_WEB_MISC_wiki_best_selling_girl_groups_worldwide,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""The Andrews Sisters"";""The Andrews Sisters"";""Spice Girls"";""TLC"";""TLC"";""TLC"";""TLC"";""Destiny's Child"";""Destiny's Child"";""AKB48"";""The Pussycat Dolls"";""The Pussycat Dolls"";""Little Mix"";""Bananarama"";""The Pointer Sisters"";""The Pointer Sisters"";""The Nolans"";""The Supremes"";""The Supremes"";""The Supremes"";""En Vogue"";""Speed"""
TOUGH_WEB_MISC_wiki_best_selling_girl_groups_worldwide,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""United States"";""United States"";""United Kingdom"";""United States"";""United States"";""United States"";""United States"";""United States"";""United States"";""Japan"";""United States"";""United States"";""United Kingdom"";""United Kingdom"";""United States"";""United States"";""Ireland"";""United States"";""United States"";""United States"";""United States"";""Japan"""
TOUGH_WEB_MISC_wiki_best_selling_girl_groups_worldwide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,"""Traditional pop"";""swing music"";""Pop"";""Pop"";""Hip hop"";""R&B"";""Soul"";""Pop"";""R&B"";""J-pop"";""Pop"";""R&B"";""Pop"";""Pop"";""R&B"";""soul"";""Pop"";""R&B"";""pop"";""soul"";""R&B"";""J-pop"""
TOUGH_WEB_MISC_wiki_best_selling_girl_groups_worldwide_NOISE2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""The Andrews Sisters"";""The Andrews Sisterss"";""Spice Girlss"";""TLCC"";""TLC"";""TLCC"";""TLC"";""DDestiny's Child"";""Destiny's Chilld"";""AKB48"";""The Pussycat Dollss"";""The Pussycat Dolls"";""Little Mixx"";""Bananaramaa"";""The Pointer Sisterss"";""The Pointer Sisterss"";""The Nolans"";""Thee Supremes"";""The Supremess"";""The Supremes"";""En Vogue"";""Speedd"""
TOUGH_WEB_MISC_wiki_best_selling_girl_groups_worldwide_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""United Statess"";""United States"";""United Kingdom"";""United Statess"";""United Statess"";""Uniteed States"";""United States"";""United  States"";""United States"";""Jappan"";""Unitedd States"";""Uniteed States"";""United Kingdomm"";""Unitedd Kingdom"";""United States"";""United Statess"";""Irelaand"";""United Statess"";""Unitted States"";""United Stattes"";""United States"";""Japan"""
TOUGH_WEB_MISC_wiki_best_selling_music_artists_250_million_or_more_records,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""The Beatles"";""The Beatles"";""Elvis Presley"";""Elvis Presley"";""Elvis Presley"";""Michael Jackson"";""Michael Jackson"";""Michael Jackson"";""Michael Jackson"";""Michael Jackson"";""Elton John"";""Elton John"";""Madonna"";""Madonna"";""Madonna"";""Led Zeppelin"";""Led Zeppelin"";""Led Zeppelin"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Pink Floyd"";""Pink Floyd"""
TOUGH_WEB_MISC_wiki_best_selling_music_artists_250_million_or_more_records,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""United Kingdom"";""United Kingdom"";""United States"";""United States"";""United States"";""United States"";""United States"";""United States"";""United States"";""United States"";""United Kingdom"";""United Kingdom"";""United States"";""United States"";""United States"";""United Kingdom"";""United Kingdom"";""United Kingdom"";""Barbados"";""Barbados"";""Barbados"";""Barbados"";""United States"";""United States"";""United States"";""United States"";""United Kingdom"";""United Kingdom"""
TOUGH_WEB_MISC_wiki_best_selling_music_artists_250_million_or_more_records,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,"""Rock[10]"";""Pop[10]"";""Rock and roll[41]"";""Pop[41]"";""Country[41]"";""Pop[53]"";""Rock[53]"";""Dance[53]"";""Soul[53]"";""R&B[53]"";""Pop[67]"";""Rock[67]"";""Pop[74]"";""Dance[74]"";""Electronica[74]"";""Hard rock[83]"";""Blues rock[83]"";""Folk rock[83]"";""R&B[91]"";""Pop[91]"";""Dance[91]"";""Hip-hop[91]"";""R&B[91]"";""Pop[91]"";""Dance[91]"";""Hip-hop[91]"";""Progressive rock[98]"";""Psychedelic rock[98]"""
TOUGH_WEB_MISC_wiki_best_selling_music_artists_250_million_or_more_records_NOISE2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""The Beatles"";""The Beatles"";""Elvis Presley"";""Elvis Presley"";""Elvis Presley"";""Michael Jackson"";""Michael Jackson"";""Michael Jackson"";""Michael Jackson"";""Michael Jackson"";""Elton John"";""Elton John"";""Madonna"";""Madonna"";""Madonna"";""Led Zeppelin"";""Led Zeppelin"";""Led Zeppelin"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Rihanna"";""Pink Floyd"";""Pink Floyd"""
TOUGH_WEB_MISC_wiki_best_selling_music_artists_250_million_or_more_records_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""United Kingdomm"";""Unnited Kiingdom"";""United Statesss"";""United States"";""United States"";""United Statesss"";""United Statess"";""United States"";""United Statesss"";""Uniteddd States"";""United Kingdom"";""United Kingdommm"";""United Stattess"";""United Statesss"";""United States"";""United Kingdomm"";""United Kingdomm"";""United Kingdomm"";""Baarbados"";""Barbadoss"";""Barbadosss"";""Barbados"";""United Statess"";""Uniteed States"";""United Statesss"";""United Statesss"";""United  KKingdom"";""United Kingdomm"""
TOUGH_WEB_MISC_wiki_best_selling_music_artists_250_million_or_more_records_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,"""Rock[10]"";""Pop[10]"";""Rocck and roll[41]"";""PPop[41]"";""Country[41]]"";""Popp[53]"";""Rock[53]"";""Daance[53]"";""Soul[53]]"";""R&B[53]"";""Pop[67]]"";""RRock[67]"";""Pop[74]]"";""Dance[74]]"";""Electronica[74]"";""Hard rock[83]]"";""Blues rock[83]]"";""Folk rock[83]]"";""R&B[991]"";""Poop[91]"";""Dance[911]"";""Hip-hop[991]"";""R&B[[91]"";""Pop[91]]"";""Dance[91]]"";""Hip-hop[91]"";""Progressive rock[98]]"";""Psychedelic rock[98]"""
